State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Meghalaya,2020,1,West Jaintia Hills,15784,22057088.945124798,2020-Q1
Meghalaya,2020,1,South West Garo Hills,10582,14322530.89024009,2020-Q1
Meghalaya,2020,1,South Garo Hills,10483,11902327.50751782,2020-Q1
Meghalaya,2020,1,East Garo Hills,10003,15050504.87949769,2020-Q1
Meghalaya,2020,1,North Garo Hills,9622,11664668.29142583,2020-Q1
Meghalaya,2020,1,West Khasi Hills,7569,12185453.50070402,2020-Q1
Meghalaya,2020,2,East Khasi Hills,294655,669450297.8938913,2020-Q2
Meghalaya,2020,2,West Garo Hills,107355,178844205.7463917,2020-Q2
Meghalaya,2020,2,Ribhoi,60451,108416383.15117332,2020-Q2
Meghalaya,2020,2,East Jaintia Hills,50077,79110098.89726548,2020-Q2
Meghalaya,2020,2,West Jaintia Hills,26041,22356066.44251103,2020-Q2
Meghalaya,2020,2,South West Garo Hills,20761,21835410.253734987,2020-Q2
Meghalaya,2020,2,East Garo Hills,19865,19379120.25893038,2020-Q2
Meghalaya,2020,2,North Garo Hills,19393,16949021.84509483,2020-Q2
Meghalaya,2020,2,South Garo Hills,15934,18498464.712551523,2020-Q2
Meghalaya,2020,2,West Khasi Hills,14911,13551099.23022138,2020-Q2
Meghalaya,2020,3,East Khasi Hills,239307,571789473.6065949,2020-Q3
Meghalaya,2020,3,West Garo Hills,117550,249575864.65120548,2020-Q3
Meghalaya,2020,3,Ribhoi,64590,138771339.6540833,2020-Q3
Meghalaya,2020,3,East Jaintia Hills,52534,99669877.91499352,2020-Q3
Meghalaya,2020,3,West Jaintia Hills,28622,39860361.23642549,2020-Q3
Meghalaya,2020,3,South West Garo Hills,19536,31848167.46098628,2020-Q3
Meghalaya,2020,3,East Garo Hills,19353,30405909.14616639,2020-Q3
Meghalaya,2020,3,North Garo Hills,17943,23618250.65693206,2020-Q3
Meghalaya,2020,3,South Garo Hills,17171,23368652.179516587,2020-Q3
Meghalaya,2020,3,West Khasi Hills,15031,19820539.50357129,2020-Q3
Meghalaya,2020,4,East Khasi Hills,298622,777719090.1611657,2020-Q4
Meghalaya,2020,4,West Garo Hills,149536,362364387.9674451,2020-Q4
Meghalaya,2020,4,Ribhoi,90879,223682008.0301527,2020-Q4
Meghalaya,2020,4,East Jaintia Hills,65059,162952261.01543322,2020-Q4
Meghalaya,2020,4,West Jaintia Hills,32267,55102701.17496341,2020-Q4
Meghalaya,2020,4,South West Garo Hills,24078,49584665.87626746,2020-Q4
Meghalaya,2020,4,East Garo Hills,23262,41847990.16447668,2020-Q4
Meghalaya,2020,4,South Garo Hills,22487,34586748.62670687,2020-Q4
Meghalaya,2020,4,North Garo Hills,22048,36801863.778283074,2020-Q4
Meghalaya,2020,4,West Khasi Hills,18440,41431802.48173465,2020-Q4
Meghalaya,2021,1,East Khasi Hills,322156,915771307.2291536,2021-Q1
Meghalaya,2021,1,West Garo Hills,133362,370492803.5429464,2021-Q1
Meghalaya,2021,1,Ribhoi,98957,266571316.1297817,2021-Q1
Meghalaya,2021,1,East Jaintia Hills,70732,205454314.7964043,2021-Q1
Meghalaya,2021,1,West Jaintia Hills,24312,53826602.11269104,2021-Q1
Meghalaya,2021,1,South Garo Hills,19054,44351833.9562286,2021-Q1
Meghalaya,2021,1,North Garo Hills,18850,37908696.16305937,2021-Q1
Meghalaya,2021,1,South West Garo Hills,18591,41861206.69737828,2021-Q1
Meghalaya,2021,1,East Garo Hills,18473,40212217.237080485,2021-Q1
Meghalaya,2021,1,West Khasi Hills,16947,60183253.846965134,2021-Q1
Meghalaya,2021,2,East Khasi Hills,386773,994348113.9313931,2021-Q2
Meghalaya,2021,2,West Garo Hills,174186,437555569.8453884,2021-Q2
Meghalaya,2021,2,Ribhoi,111231,265892507.53668693,2021-Q2
Meghalaya,2021,2,East Jaintia Hills,87223,205906820.910982,2021-Q2
Meghalaya,2021,2,West Jaintia Hills,30529,53732989.3560653,2021-Q2
Meghalaya,2021,2,North Garo Hills,25028,37984069.23193222,2021-Q2
Meghalaya,2021,2,South West Garo Hills,24491,47526700.89855359,2021-Q2
Meghalaya,2021,2,East Garo Hills,24431,42603145.83447135,2021-Q2
Meghalaya,2021,2,South Garo Hills,21894,48819031.957291886,2021-Q2
Meghalaya,2021,2,West Khasi Hills,16590,41326043.50138933,2021-Q2
Meghalaya,2021,3,East Khasi Hills,475308,1267820067.264946,2021-Q3
Meghalaya,2021,3,West Garo Hills,207635,550868915.1603696,2021-Q3
Meghalaya,2021,3,Ribhoi,135524,337135306.8313167,2021-Q3
Meghalaya,2021,3,East Jaintia Hills,103142,254116660.0241707,2021-Q3
Meghalaya,2021,3,West Jaintia Hills,37590,71888903.26179792,2021-Q3
Meghalaya,2021,3,North Garo Hills,30790,56346103.941142686,2021-Q3
Meghalaya,2021,3,East Garo Hills,29654,54695590.9177565,2021-Q3
Meghalaya,2021,3,South West Garo Hills,28662,59140851.35546416,2021-Q3
Meghalaya,2021,3,South Garo Hills,23378,50417337.27842516,2021-Q3
Meghalaya,2021,3,West Khasi Hills,17524,45708478.00363463,2021-Q3
Meghalaya,2021,4,East Khasi Hills,602012,1647841435.793727,2021-Q4
Meghalaya,2021,4,West Garo Hills,261543,746098768.1324025,2021-Q4
Meghalaya,2021,4,Ribhoi,210094,495239611.1245396,2021-Q4
Meghalaya,2021,4,East Jaintia Hills,140522,371541323.5123424,2021-Q4
Meghalaya,2021,4,West Jaintia Hills,43460,98276171.06270258,2021-Q4
Meghalaya,2021,4,North Garo Hills,38565,88113799.75521982,2021-Q4
Meghalaya,2021,4,East Garo Hills,37744,79675265.12123142,2021-Q4
Meghalaya,2021,4,South West Garo Hills,35153,76249072.06112294,2021-Q4
Meghalaya,2021,4,West Khasi Hills,29960,108595108.913038,2021-Q4
Meghalaya,2021,4,South Garo Hills,28989,89662812.0439802,2021-Q4
Meghalaya,2022,1,East Khasi Hills,653082,1762837936.312902,2022-Q1
Meghalaya,2022,1,West Garo Hills,325791,991586557.2279948,2022-Q1
Meghalaya,2022,1,Ribhoi,257923,624403404.8028624,2022-Q1
Meghalaya,2022,1,East Jaintia Hills,169484,496156278.4387266,2022-Q1
Meghalaya,2022,1,West Jaintia Hills,49196,126597671.427352,2022-Q1
Meghalaya,2022,1,South Garo Hills,43827,166412749.63292432,2022-Q1
Meghalaya,2022,1,East Garo Hills,42878,97659034.30770612,2022-Q1
Meghalaya,2022,1,North Garo Hills,42030,87894203.47088854,2022-Q1
Meghalaya,2022,1,South West Garo Hills,39644,98249285.49958465,2022-Q1
Meghalaya,2022,1,West Khasi Hills,36687,148090837.0695271,2022-Q1
Meghalaya,2022,2,East Khasi Hills,853333,2156500112.108344,2022-Q2
Meghalaya,2022,2,West Garo Hills,392151,1150602954.638953,2022-Q2
Meghalaya,2022,2,Ribhoi,337102,755786725.0698187,2022-Q2
Meghalaya,2022,2,East Jaintia Hills,193196,502640751.7922025,2022-Q2
Meghalaya,2022,2,West Jaintia Hills,56272,152394109.7280838,2022-Q2
Meghalaya,2022,2,East Garo Hills,46150,106793207.7940663,2022-Q2
Meghalaya,2022,2,North Garo Hills,44965,92496675.79074752,2022-Q2
Meghalaya,2022,2,South West Garo Hills,43006,118240788.9357542,2022-Q2
Meghalaya,2022,2,South Garo Hills,33680,92292848.0663783,2022-Q2
Meghalaya,2022,2,West Khasi Hills,31223,103764884.8834742,2022-Q2
Meghalaya,2022,3,East Khasi Hills,2924522,6137770373.209273,2022-Q3
Meghalaya,2022,3,West Garo Hills,508052,1283479556.413095,2022-Q3
Meghalaya,2022,3,Ribhoi,400075,825278960.5336027,2022-Q3
Meghalaya,2022,3,East Jaintia Hills,241204,633317484.075039,2022-Q3
Meghalaya,2022,3,West Jaintia Hills,62798,171112837.01348782,2022-Q3
Meghalaya,2022,3,South West Garo Hills,48898,121831916.0453497,2022-Q3
Meghalaya,2022,3,North Garo Hills,48727,107884419.5564478,2022-Q3
Meghalaya,2022,3,East Garo Hills,47047,99390252.25463584,2022-Q3
Meghalaya,2022,3,South Garo Hills,35206,88310719.84102406,2022-Q3
Meghalaya,2022,3,West Khasi Hills,29296,87822016.1025165,2022-Q3
Meghalaya,2022,4,East Khasi Hills,2285868,4886013367.030624,2022-Q4
Meghalaya,2022,4,West Garo Hills,612945,1565478827.272014,2022-Q4
Meghalaya,2022,4,Ribhoi,416100,855262410.3336376,2022-Q4
Meghalaya,2022,4,East Jaintia Hills,252554,698736182.2686267,2022-Q4
Meghalaya,2022,4,West Jaintia Hills,81501,229129661.89603105,2022-Q4
Meghalaya,2022,4,East Garo Hills,59445,143293321.8148585,2022-Q4
Meghalaya,2022,4,South West Garo Hills,59231,150334364.8598402,2022-Q4
Meghalaya,2022,4,North Garo Hills,59149,130072498.3920894,2022-Q4
Meghalaya,2022,4,South Garo Hills,47478,134393051.3773939,2022-Q4
Meghalaya,2022,4,West Khasi Hills,41404,141954215.0929066,2022-Q4
Mizoram,2018,1,Aizawl,12006,27918980.947612703,2018-Q1
Mizoram,2018,1,Lunglei,1604,2350555.318424233,2018-Q1
Mizoram,2018,1,Kolasib,1457,3891685.392413744,2018-Q1
Mizoram,2018,1,Mamit,1133,5729263.410353888,2018-Q1
Mizoram,2018,1,Lawngtlai,735,547180.2110017058,2018-Q1
Mizoram,2018,1,Serchhip,691,1729998.4078016218,2018-Q1
Mizoram,2018,1,Saiha,482,2188550.572811981,2018-Q1
Mizoram,2018,1,Champhai,453,871005.7153709702,2018-Q1
Mizoram,2018,2,Aizawl,16353,48340497.162337765,2018-Q2
Mizoram,2018,2,Lunglei,3249,6814747.054434758,2018-Q2
Mizoram,2018,2,Kolasib,2092,5117340.437229811,2018-Q2
Mizoram,2018,2,Mamit,1813,10477582.99037601,2018-Q2
Mizoram,2018,2,Serchhip,1237,3831939.569215689,2018-Q2
Mizoram,2018,2,Saiha,846,5346759.668342534,2018-Q2
Mizoram,2018,2,Champhai,834,2204311.92373675,2018-Q2
Mizoram,2018,2,Lawngtlai,627,1375226.7520610169,2018-Q2
Mizoram,2018,3,Aizawl,24199,72031541.21772185,2018-Q3
Mizoram,2018,3,Lunglei,4716,12189472.093972271,2018-Q3
Mizoram,2018,3,Kolasib,2631,6563816.625400645,2018-Q3
Mizoram,2018,3,Mamit,2247,5446959.531490731,2018-Q3
Mizoram,2018,3,Serchhip,2133,6572902.580575922,2018-Q3
Mizoram,2018,3,Lawngtlai,1231,3422241.331497662,2018-Q3
Mizoram,2018,3,Champhai,1099,4369317.524420092,2018-Q3
Mizoram,2018,3,Saiha,1060,6004487.220311114,2018-Q3
Mizoram,2018,4,Aizawl,31828,114757156.94931,2018-Q4
Mizoram,2018,4,Lunglei,6349,20867419.80003755,2018-Q4
Mizoram,2018,4,Kolasib,4701,13882638.97537515,2018-Q4
Mizoram,2018,4,Mamit,4168,12100776.51194083,2018-Q4
Mizoram,2018,4,Serchhip,2830,9311124.637936298,2018-Q4
Mizoram,2018,4,Lawngtlai,2341,5862745.984908307,2018-Q4
Mizoram,2018,4,Champhai,1726,6092672.776851988,2018-Q4
Mizoram,2018,4,Saiha,1299,7552316.893169427,2018-Q4
Mizoram,2019,1,Aizawl,40608,125499167.45130552,2019-Q1
Mizoram,2019,1,Lunglei,8092,24562628.04677686,2019-Q1
Mizoram,2019,1,Kolasib,5590,15775791.30852553,2019-Q1
Mizoram,2019,1,Mamit,5400,15141345.457853133,2019-Q1
Mizoram,2019,1,Lawngtlai,3749,12077236.04176996,2019-Q1
Mizoram,2019,1,Serchhip,2964,9972286.162915044,2019-Q1
Mizoram,2019,1,Saiha,2038,8448785.630905889,2019-Q1
Mizoram,2019,1,Champhai,1865,6683655.297350604,2019-Q1
Mizoram,2019,2,Aizawl,45257,147150855.4335745,2019-Q2
Mizoram,2019,2,Lunglei,8919,29564431.131805923,2019-Q2
Mizoram,2019,2,Kolasib,5077,15941097.79665649,2019-Q2
Mizoram,2019,2,Mamit,5047,15936975.40270038,2019-Q2
Mizoram,2019,2,Lawngtlai,4502,12828264.16579302,2019-Q2
Mizoram,2019,2,Serchhip,2917,10740915.81044542,2019-Q2
Mizoram,2019,2,Champhai,2055,7970010.188288981,2019-Q2
Mizoram,2019,2,Saiha,1897,7884158.20574963,2019-Q2
Mizoram,2019,3,Aizawl,54796,162632861.96810922,2019-Q3
Mizoram,2019,3,Lunglei,13305,34090897.89113889,2019-Q3
Mizoram,2019,3,Kolasib,6977,17976086.41167679,2019-Q3
Mizoram,2019,3,Mamit,6296,14161494.18752773,2019-Q3
Mizoram,2019,3,Lawngtlai,6097,14593963.45583861,2019-Q3
Mizoram,2019,3,Serchhip,4389,12447829.176727347,2019-Q3
Mizoram,2019,3,Champhai,3512,12151523.03887969,2019-Q3
Mizoram,2019,3,Saiha,2722,10739243.82144364,2019-Q3
Mizoram,2019,4,Aizawl,68532,215337713.3484954,2019-Q4
Mizoram,2019,4,Lunglei,15344,42919898.693862505,2019-Q4
Mizoram,2019,4,Kolasib,11051,24470971.73397691,2019-Q4
Mizoram,2019,4,Mamit,8468,16925628.216343682,2019-Q4
Mizoram,2019,4,Lawngtlai,8069,22279514.789250817,2019-Q4
Mizoram,2019,4,Serchhip,5889,15064874.565576471,2019-Q4
Mizoram,2019,4,Champhai,4878,17885681.11019664,2019-Q4
Mizoram,2019,4,Saiha,3008,13805068.17678567,2019-Q4
Mizoram,2020,1,Aizawl,78597,215534588.0542435,2020-Q1
Mizoram,2020,1,Lunglei,19703,47052524.734837465,2020-Q1
Mizoram,2020,1,Lawngtlai,13887,31918357.19026942,2020-Q1
Mizoram,2020,1,Mamit,12136,21524123.96264601,2020-Q1
Mizoram,2020,1,Kolasib,11386,26364756.9393031,2020-Q1
Mizoram,2020,1,Serchhip,7512,15256865.2400799,2020-Q1
Mizoram,2020,1,Champhai,6269,19712814.74999166,2020-Q1
Mizoram,2020,1,Saiha,4119,14713548.4782659,2020-Q1
Mizoram,2020,2,Aizawl,93369,238637352.5294009,2020-Q2
Mizoram,2020,2,Lunglei,27260,60375778.3281481,2020-Q2
Mizoram,2020,2,Lawngtlai,22369,44085859.53881077,2020-Q2
Mizoram,2020,2,Mamit,15352,24755549.9649563,2020-Q2
Mizoram,2020,2,Kolasib,14432,29350410.44476999,2020-Q2
Mizoram,2020,2,Serchhip,10425,19459795.69098445,2020-Q2
Mizoram,2020,2,Champhai,8480,20817381.34715029,2020-Q2
Mizoram,2020,2,Saiha,6775,19711305.59809842,2020-Q2
Mizoram,2020,3,Aizawl,136460,413175918.9701165,2020-Q3
Mizoram,2020,3,Lunglei,30971,83270436.83501582,2020-Q3
Mizoram,2020,3,Lawngtlai,25540,62210090.16784427,2020-Q3
Mizoram,2020,3,Mamit,17199,28176447.03052408,2020-Q3
Mizoram,2020,3,Kolasib,15789,35985260.69099183,2020-Q3
Mizoram,2020,3,Champhai,11286,35131298.733567424,2020-Q3
Mizoram,2020,3,Serchhip,10351,25197852.93925552,2020-Q3
Mizoram,2020,3,Saiha,7107,24796870.137284853,2020-Q3
Mizoram,2020,4,Aizawl,166039,532069401.3249175,2020-Q4
Mizoram,2020,4,Lunglei,41847,117007241.0363552,2020-Q4
Mizoram,2020,4,Lawngtlai,32803,102209937.65580332,2020-Q4
Mizoram,2020,4,Mamit,21383,48253980.82891422,2020-Q4
Mizoram,2020,4,Kolasib,21149,56473537.93676706,2020-Q4
Mizoram,2020,4,Champhai,15587,50140873.98671983,2020-Q4
Mizoram,2020,4,Serchhip,14804,39531569.17092189,2020-Q4
Mizoram,2020,4,Saiha,8995,40835573.7535596,2020-Q4
Mizoram,2021,1,Aizawl,182220,609359098.2421973,2021-Q1
Mizoram,2021,1,Lunglei,40131,133262456.0307964,2021-Q1
Mizoram,2021,1,Lawngtlai,31658,106154307.36708312,2021-Q1
Mizoram,2021,1,Kolasib,22212,71207105.1965721,2021-Q1
Mizoram,2021,1,Mamit,18670,51226307.47618229,2021-Q1
Mizoram,2021,1,Champhai,13769,51873702.9412937,2021-Q1
Mizoram,2021,1,Serchhip,12877,42644166.31194883,2021-Q1
Mizoram,2021,1,Saiha,8038,35378443.379863545,2021-Q1
Mizoram,2021,2,Aizawl,222893,635733236.9899334,2021-Q2
Mizoram,2021,2,Lunglei,46084,125798685.12915292,2021-Q2
Mizoram,2021,2,Lawngtlai,38779,110575273.8536593,2021-Q2
Mizoram,2021,2,Kolasib,23910,66068598.11704218,2021-Q2
Mizoram,2021,2,Mamit,20464,51797964.374261424,2021-Q2
Mizoram,2021,2,Champhai,15913,52313277.17825453,2021-Q2
Mizoram,2021,2,Serchhip,15664,39541209.17776598,2021-Q2
Mizoram,2021,2,Saiha,10633,41046228.48202239,2021-Q2
Mizoram,2021,3,Aizawl,276340,865537331.9432544,2021-Q3
Mizoram,2021,3,Lunglei,55054,157303231.4425383,2021-Q3
Mizoram,2021,3,Lawngtlai,44431,130625157.5086754,2021-Q3
Mizoram,2021,3,Kolasib,30064,84157970.63748659,2021-Q3
Mizoram,2021,3,Mamit,22878,65856355.67206965,2021-Q3
Mizoram,2021,3,Serchhip,19902,54838260.2224697,2021-Q3
Mizoram,2021,3,Champhai,18678,71974971.0552853,2021-Q3
Mizoram,2021,3,Saiha,11182,43455371.73017335,2021-Q3
Mizoram,2021,4,Aizawl,317555,1021257676.359534,2021-Q4
Mizoram,2021,4,Lunglei,62996,193267816.7274936,2021-Q4
Mizoram,2021,4,Lawngtlai,47572,152734951.8376579,2021-Q4
Mizoram,2021,4,Kolasib,37950,113743718.8642811,2021-Q4
Mizoram,2021,4,Mamit,28553,76910208.12744261,2021-Q4
Mizoram,2021,4,Champhai,25625,100501231.3416473,2021-Q4
Mizoram,2021,4,Serchhip,21092,58127189.33020972,2021-Q4
Mizoram,2021,4,Saiha,11986,54122948.93477549,2021-Q4
Mizoram,2022,1,Aizawl,341192,1081700361.995988,2022-Q1
Mizoram,2022,1,Lunglei,70118,225762310.62306008,2022-Q1
Mizoram,2022,1,Lawngtlai,52546,177710904.92789972,2022-Q1
Mizoram,2022,1,Kolasib,41730,131565353.72167373,2022-Q1
Mizoram,2022,1,Mamit,31141,85615813.92389987,2022-Q1
Mizoram,2022,1,Champhai,28284,104778862.4111282,2022-Q1
Mizoram,2022,1,Serchhip,25542,73577504.13530782,2022-Q1
Mizoram,2022,1,Saiha,14364,64447851.87228674,2022-Q1
Mizoram,2022,2,Aizawl,364786,1137178791.396144,2022-Q2
Mizoram,2022,2,Lunglei,71974,216551898.04095763,2022-Q2
Mizoram,2022,2,Lawngtlai,55575,178078191.45037472,2022-Q2
Mizoram,2022,2,Kolasib,44824,125315221.5086984,2022-Q2
Mizoram,2022,2,Mamit,35643,98025373.52449824,2022-Q2
Mizoram,2022,2,Champhai,30607,103805199.372728,2022-Q2
Mizoram,2022,2,Serchhip,24248,72294618.64313027,2022-Q2
Mizoram,2022,2,Saiha,16320,71937273.17240411,2022-Q2
Mizoram,2022,3,Aizawl,383546,1129120156.989211,2022-Q3
Mizoram,2022,3,Lunglei,81428,231838246.93491787,2022-Q3
Mizoram,2022,3,Lawngtlai,52771,160991694.9587498,2022-Q3
Mizoram,2022,3,Kolasib,44830,121251949.18563811,2022-Q3
Mizoram,2022,3,Mamit,32604,88879142.37748808,2022-Q3
Mizoram,2022,3,Champhai,25701,86209300.03437017,2022-Q3
Mizoram,2022,3,Serchhip,23168,65622336.99787671,2022-Q3
Mizoram,2022,3,Saiha,14990,62352784.58970161,2022-Q3
Mizoram,2022,4,Aizawl,360350,1054341698.845992,2022-Q4
Mizoram,2022,4,Lunglei,99571,275164384.7691406,2022-Q4
Mizoram,2022,4,Lawngtlai,60120,176322495.4134693,2022-Q4
Mizoram,2022,4,Kolasib,55854,157046232.3046887,2022-Q4
Mizoram,2022,4,Mamit,39889,111490213.0942414,2022-Q4
Mizoram,2022,4,Champhai,33252,110073440.4482076,2022-Q4
Mizoram,2022,4,Serchhip,25172,71431982.54694104,2022-Q4
Mizoram,2022,4,Saiha,19566,82040637.84033792,2022-Q4
Nagaland,2018,1,Dimapur,18449,38330087.58241701,2018-Q1
Nagaland,2018,1,Kohima,11070,20744033.40863154,2018-Q1
Nagaland,2018,1,Mokokchung,3428,5653655.116717218,2018-Q1
Nagaland,2018,1,Tuensang,1861,2939509.9737360794,2018-Q1
Nagaland,2018,1,Mon,1851,2962723.1216541342,2018-Q1
Nagaland,2018,1,Zunheboto,1700,1750900.6459182375,2018-Q1
Nagaland,2018,1,Wokha,1642,1942858.0739698592,2018-Q1
Nagaland,2018,1,Phek,1397,1347986.0495203384,2018-Q1
Nagaland,2018,1,Longleng,605,547262.5934366982,2018-Q1
Nagaland,2018,1,Peren,587,1228042.9089448638,2018-Q1
Nagaland,2018,2,Dimapur,31758,78472133.75014433,2018-Q2
Nagaland,2018,2,Kohima,14759,41958069.334260106,2018-Q2
Nagaland,2018,2,Mokokchung,4472,6880664.952623585,2018-Q2
Nagaland,2018,2,Tuensang,2914,5272196.387110953,2018-Q2
Nagaland,2018,2,Wokha,2851,2952808.201464099,2018-Q2
Nagaland,2018,2,Mon,2652,5592193.661835907,2018-Q2
Nagaland,2018,2,Phek,2058,3265939.4166390533,2018-Q2
Nagaland,2018,2,Zunheboto,1961,3800720.2210925473,2018-Q2
Nagaland,2018,2,Peren,1151,3132544.259220087,2018-Q2
Nagaland,2018,2,Longleng,526,606015.5837374015,2018-Q2
Nagaland,2018,3,Dimapur,44383,122676685.88107628,2018-Q3
Nagaland,2018,3,Kohima,20678,62621606.40209617,2018-Q3
Nagaland,2018,3,Mokokchung,7245,14438372.11866864,2018-Q3
Nagaland,2018,3,Tuensang,4657,8672814.868232306,2018-Q3
Nagaland,2018,3,Mon,4368,10680645.611665608,2018-Q3
Nagaland,2018,3,Zunheboto,3370,6042931.988762021,2018-Q3
Nagaland,2018,3,Wokha,3314,6048116.93383928,2018-Q3
Nagaland,2018,3,Phek,2951,4193127.0654867776,2018-Q3
Nagaland,2018,3,Kiphire,1527,1911400.518954896,2018-Q3
Nagaland,2018,3,Peren,1349,3565504.390216186,2018-Q3
Nagaland,2018,4,Dimapur,68046,202172094.6763664,2018-Q4
Nagaland,2018,4,Kohima,28604,84867917.08908929,2018-Q4
Nagaland,2018,4,Mokokchung,10673,21026422.57059867,2018-Q4
Nagaland,2018,4,Mon,7966,25315124.34343365,2018-Q4
Nagaland,2018,4,Tuensang,5518,14443409.69886629,2018-Q4
Nagaland,2018,4,Zunheboto,4966,12449027.88535971,2018-Q4
Nagaland,2018,4,Wokha,4959,8954846.535749527,2018-Q4
Nagaland,2018,4,Phek,3615,6547794.254166291,2018-Q4
Nagaland,2018,4,Peren,2071,6712394.6749083325,2018-Q4
Nagaland,2018,4,Kiphire,2008,3577703.453553167,2018-Q4
Nagaland,2019,1,Dimapur,80741,222202606.8292865,2019-Q1
Nagaland,2019,1,Kohima,34373,93498426.90985829,2019-Q1
Nagaland,2019,1,Mokokchung,11808,22421067.666389488,2019-Q1
Nagaland,2019,1,Mon,9694,32110056.274005983,2019-Q1
Nagaland,2019,1,Zunheboto,8860,16471426.45522037,2019-Q1
Nagaland,2019,1,Tuensang,5962,15964521.79852754,2019-Q1
Nagaland,2019,1,Wokha,5694,13111143.37360057,2019-Q1
Nagaland,2019,1,Phek,5062,12361140.846022047,2019-Q1
Nagaland,2019,1,Peren,2689,6473296.665928306,2019-Q1
Nagaland,2019,1,Kiphire,2103,4550857.60564944,2019-Q1
Nagaland,2019,2,Dimapur,86518,258070892.01001912,2019-Q2
Nagaland,2019,2,Kohima,35959,102757262.2728532,2019-Q2
Nagaland,2019,2,Zunheboto,19752,43001192.88793167,2019-Q2
Nagaland,2019,2,Mokokchung,11894,28979287.99164507,2019-Q2
Nagaland,2019,2,Mon,10564,30077446.323373538,2019-Q2
Nagaland,2019,2,Tuensang,6027,16464089.793604633,2019-Q2
Nagaland,2019,2,Wokha,5778,12443724.24982292,2019-Q2
Nagaland,2019,2,Phek,5232,11255799.070045209,2019-Q2
Nagaland,2019,2,Kiphire,2784,6816990.793895305,2019-Q2
Nagaland,2019,2,Peren,2715,6719423.986701602,2019-Q2
Nagaland,2019,3,Dimapur,117140,307103749.6580388,2019-Q3
Nagaland,2019,3,Kohima,50183,133224817.5431602,2019-Q3
Nagaland,2019,3,Zunheboto,20054,60553998.31940128,2019-Q3
Nagaland,2019,3,Mokokchung,17903,35622564.40027682,2019-Q3
Nagaland,2019,3,Mon,17134,36965971.95544121,2019-Q3
Nagaland,2019,3,Tuensang,9274,19613846.13152032,2019-Q3
Nagaland,2019,3,Wokha,9242,16293996.925105987,2019-Q3
Nagaland,2019,3,Phek,8985,20348950.007054426,2019-Q3
Nagaland,2019,3,Kiphire,4847,7311019.911698776,2019-Q3
Nagaland,2019,3,Peren,4277,8062310.434825074,2019-Q3
Nagaland,2019,4,Dimapur,142922,401874104.29732126,2019-Q4
Nagaland,2019,4,Kohima,58317,160227363.647287,2019-Q4
Nagaland,2019,4,Mon,23615,52231884.39564685,2019-Q4
Nagaland,2019,4,Zunheboto,23374,73875655.63763416,2019-Q4
Nagaland,2019,4,Mokokchung,21048,44939725.570832215,2019-Q4
Nagaland,2019,4,Wokha,11505,21418632.85491927,2019-Q4
Nagaland,2019,4,Tuensang,11148,25427823.36983474,2019-Q4
Nagaland,2019,4,Phek,11054,24095426.02126249,2019-Q4
Nagaland,2019,4,Kiphire,5522,11787954.88635987,2019-Q4
Nagaland,2019,4,Peren,5148,10804065.56161918,2019-Q4
Nagaland,2020,1,Dimapur,185428,497123725.474146,2020-Q1
Nagaland,2020,1,Kohima,68246,160485650.566978,2020-Q1
Nagaland,2020,1,Mon,28668,56777615.99405684,2020-Q1
Nagaland,2020,1,Mokokchung,22949,46458137.861980416,2020-Q1
Nagaland,2020,1,Wokha,13752,22440994.6265017,2020-Q1
Nagaland,2020,1,Tuensang,13234,29281215.251009904,2020-Q1
Nagaland,2020,1,Phek,13124,24135509.70029243,2020-Q1
Nagaland,2020,1,Zunheboto,12812,23929943.33884737,2020-Q1
Nagaland,2020,1,Kiphire,8571,15127296.523528462,2020-Q1
Nagaland,2020,1,Peren,6691,10449509.216743791,2020-Q1
Nagaland,2020,2,Dimapur,232533,564581175.0225309,2020-Q2
Nagaland,2020,2,Kohima,98852,235056409.1848609,2020-Q2
Nagaland,2020,2,Mon,42193,72681549.71193531,2020-Q2
Nagaland,2020,2,Mokokchung,34034,59551064.18105074,2020-Q2
Nagaland,2020,2,Phek,21862,39562622.89144808,2020-Q2
