State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount,YearQuarter
Telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398,2020-Q4
Telangana,2020,4,Financial Services,230134,275357720.01805824,2020-Q4
Telangana,2020,4,Others,733503,366346176.4068247,2020-Q4
Telangana,2021,1,Merchant payments,185230619,95927278280.53006,2021-Q1
Telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419,2021-Q1
Telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346,2021-Q1
Telangana,2021,1,Financial Services,262473,320153410.17969453,2021-Q1
Telangana,2021,1,Others,969268,387877900.5044867,2021-Q1
Telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885,2021-Q2
Telangana,2021,2,Merchant payments,205232899,123207789311.29622,2021-Q2
Telangana,2021,2,Recharge & bill payments,58637866,31877277168.34322,2021-Q2
Telangana,2021,2,Financial Services,278546,300569264.1443888,2021-Q2
Telangana,2021,2,Others,856400,420723415.9150567,2021-Q2
Telangana,2021,3,Merchant payments,286735350,159227310549.39362,2021-Q3
Telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0404,2021-Q3
Telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624,2021-Q3
Telangana,2021,3,Financial Services,235519,329138539.4612142,2021-Q3
Telangana,2021,3,Others,1734852,543116826.3422191,2021-Q3
Telangana,2021,4,Merchant payments,376584215,212974766412.0155,2021-Q4
Telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016,2021-Q4
Telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789,2021-Q4
Telangana,2021,4,Financial Services,298871,392141743.6705663,2021-Q4
Telangana,2021,4,Others,855060,639658842.8998816,2021-Q4
Telangana,2022,1,Merchant payments,449186799,243841863780.6793,2022-Q1
Telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.705,2022-Q1
Telangana,2022,1,Recharge & bill payments,66352138,50470450179.88255,2022-Q1
Telangana,2022,1,Financial Services,284035,394283511.9410973,2022-Q1
Telangana,2022,1,Others,2582005,642005688.7661512,2022-Q1
Telangana,2022,2,Merchant payments,565370506,307468406704.909,2022-Q2
Telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835,2022-Q2
Telangana,2022,2,Recharge & bill payments,75099130,63136761649.39311,2022-Q2
Telangana,2022,2,Financial Services,245023,324857780.5553103,2022-Q2
Telangana,2022,2,Others,611316,470432687.3850265,2022-Q2
Telangana,2022,3,Merchant payments,880414292,447150646953.73694,2022-Q3
Telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.5295,2022-Q3
Telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194,2022-Q3
Telangana,2022,3,Financial Services,340458,442783619.091239,2022-Q3
Telangana,2022,3,Others,800064,621900924.4423015,2022-Q3
Telangana,2022,4,Merchant payments,1002521735,491556008133.5354,2022-Q4
Telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.851,2022-Q4
Telangana,2022,4,Recharge & bill payments,121188131,92136759501.4202,2022-Q4
Telangana,2022,4,Financial Services,401838,498719426.00543725,2022-Q4
Telangana,2022,4,Others,782297,680680558.3343163,2022-Q4
Tripura,2018,1,Recharge & bill payments,86819,14079439.56990594,2018-Q1
Tripura,2018,1,Peer-to-peer payments,44844,112229994.97675668,2018-Q1
Tripura,2018,1,Financial Services,4842,672247.5881710155,2018-Q1
Tripura,2018,1,Merchant payments,4833,6080959.882836086,2018-Q1
Tripura,2018,1,Others,6819,4916272.512952799,2018-Q1
Tripura,2018,2,Recharge & bill payments,118171,22554398.15273035,2018-Q2
Tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688,2018-Q2
Tripura,2018,2,Merchant payments,9621,10570951.15156878,2018-Q2
Tripura,2018,2,Financial Services,6925,1264101.904810368,2018-Q2
Tripura,2018,2,Others,6021,4835385.634057636,2018-Q2
Tripura,2018,3,Peer-to-peer payments,186065,398867427.3246338,2018-Q3
Tripura,2018,3,Recharge & bill payments,156308,33484811.21282282,2018-Q3
Tripura,2018,3,Merchant payments,21476,16092396.41113394,2018-Q3
Tripura,2018,3,Financial Services,8106,1080000.0112896338,2018-Q3
Tripura,2018,3,Others,5748,4338753.080712541,2018-Q3
Tripura,2018,4,Recharge & bill payments,204720,38334816.66379926,2018-Q4
Tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683,2018-Q4
Tripura,2018,4,Merchant payments,50888,31066467.63339032,2018-Q4
Tripura,2018,4,Financial Services,6441,1023126.8205747404,2018-Q4
Tripura,2018,4,Others,6271,5392365.973713988,2018-Q4
Tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899,2019-Q1
Tripura,2019,1,Recharge & bill payments,227997,44429378.42277926,2019-Q1
Tripura,2019,1,Merchant payments,46642,28109966.31994779,2019-Q1
Tripura,2019,1,Financial Services,4189,461473.58856435167,2019-Q1
Tripura,2019,1,Others,5105,4728790.472138839,2019-Q1
Tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755,2019-Q2
Tripura,2019,2,Recharge & bill payments,218649,48989430.60730426,2019-Q2
Tripura,2019,2,Merchant payments,64829,35275706.82877502,2019-Q2
Tripura,2019,2,Financial Services,1899,339184.3344705297,2019-Q2
Tripura,2019,2,Others,6405,6103644.851151889,2019-Q2
Tripura,2019,3,Recharge & bill payments,339539,81845425.35425141,2019-Q3
Tripura,2019,3,Peer-to-peer payments,270163,884623553.9011385,2019-Q3
Tripura,2019,3,Merchant payments,68399,44802063.64430427,2019-Q3
Tripura,2019,3,Financial Services,27970,582020.9903208594,2019-Q3
Tripura,2019,3,Others,5646,5524358.927209696,2019-Q3
Tripura,2019,4,Recharge & bill payments,373779,88001651.28693296,2019-Q4
Tripura,2019,4,Peer-to-peer payments,359076,1071507585.998354,2019-Q4
Tripura,2019,4,Merchant payments,62458,51274033.7207277,2019-Q4
Tripura,2019,4,Financial Services,2239,377097.6671310841,2019-Q4
Tripura,2019,4,Others,4272,4239791.585043055,2019-Q4
Tripura,2020,1,Recharge & bill payments,449584,114355218.0351404,2020-Q1
Tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157,2020-Q1
Tripura,2020,1,Merchant payments,102861,68590603.6377098,2020-Q1
Tripura,2020,1,Financial Services,1722,1066651.521721911,2020-Q1
Tripura,2020,1,Others,4117,4071399.623773268,2020-Q1
Tripura,2020,2,Recharge & bill payments,600206,163220166.76643568,2020-Q2
Tripura,2020,2,Peer-to-peer payments,346863,1501452755.689023,2020-Q2
Tripura,2020,2,Merchant payments,97816,99795973.60794038,2020-Q2
Tripura,2020,2,Financial Services,2904,2247782.5219734698,2020-Q2
Tripura,2020,2,Others,4731,2459205.000588993,2020-Q2
Tripura,2020,3,Recharge & bill payments,627363,185201997.27960992,2020-Q3
Tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173036,2020-Q3
Tripura,2020,3,Merchant payments,202106,190218136.2808841,2020-Q3
Tripura,2020,3,Financial Services,3828,3141391.5755430083,2020-Q3
Tripura,2020,3,Others,6819,3886908.162543657,2020-Q3
Tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192,2020-Q4
Tripura,2020,4,Recharge & bill payments,631611,192385823.4322018,2020-Q4
Tripura,2020,4,Merchant payments,357567,296872485.4156503,2020-Q4
Tripura,2020,4,Financial Services,4084,3666639.308697606,2020-Q4
Tripura,2020,4,Others,8242,5416158.232838955,2020-Q4
Tripura,2021,1,Peer-to-peer payments,643366,2821226150.591918,2021-Q1
Tripura,2021,1,Recharge & bill payments,508718,173211140.89346513,2021-Q1
Tripura,2021,1,Merchant payments,350366,333743281.3210389,2021-Q1
Tripura,2021,1,Financial Services,3146,2879929.222833151,2021-Q1
Tripura,2021,1,Others,5827,4281067.764165951,2021-Q1
Tripura,2021,2,Peer-to-peer payments,703728,2865655130.431326,2021-Q2
Tripura,2021,2,Recharge & bill payments,589839,189808502.9050523,2021-Q2
Tripura,2021,2,Merchant payments,440060,404915546.5177108,2021-Q2
Tripura,2021,2,Financial Services,3656,3503925.3381061675,2021-Q2
Tripura,2021,2,Others,7146,4271255.844077852,2021-Q2
Tripura,2021,3,Peer-to-peer payments,864329,3491901741.159418,2021-Q3
Tripura,2021,3,Recharge & bill payments,620991,215226019.5759628,2021-Q3
Tripura,2021,3,Merchant payments,584079,648504775.623629,2021-Q3
Tripura,2021,3,Financial Services,2886,3473153.087671739,2021-Q3
Tripura,2021,3,Others,8915,5028078.734792852,2021-Q3
Tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016,2021-Q4
Tripura,2021,4,Merchant payments,793636,874005407.7140213,2021-Q4
Tripura,2021,4,Recharge & bill payments,650251,241225282.0745188,2021-Q4
Tripura,2021,4,Financial Services,3635,5073898.6076811645,2021-Q4
Tripura,2021,4,Others,12256,7838128.800210228,2021-Q4
Tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204,2022-Q1
Tripura,2022,1,Merchant payments,992891,1037265262.6570492,2022-Q1
Tripura,2022,1,Recharge & bill payments,641170,262348230.9954375,2022-Q1
Tripura,2022,1,Financial Services,4351,5782533.242268167,2022-Q1
Tripura,2022,1,Others,10915,7221703.089884497,2022-Q1
Tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111,2022-Q2
Tripura,2022,2,Merchant payments,1322009,1235804019.563663,2022-Q2
Tripura,2022,2,Recharge & bill payments,638643,278018856.1783528,2022-Q2
Tripura,2022,2,Financial Services,3812,4533635.768901512,2022-Q2
Tripura,2022,2,Others,10553,5732336.736273008,2022-Q2
Tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781,2022-Q3
Tripura,2022,3,Merchant payments,1660497,1589078400.261532,2022-Q3
Tripura,2022,3,Recharge & bill payments,745382,329401812.4140819,2022-Q3
Tripura,2022,3,Financial Services,4343,5330626.119674753,2022-Q3
Tripura,2022,3,Others,9679,5616127.06807068,2022-Q3
Tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414011,2022-Q4
Tripura,2022,4,Merchant payments,2054988,1925282618.810984,2022-Q4
Tripura,2022,4,Recharge & bill payments,874800,373875271.1987865,2022-Q4
Tripura,2022,4,Financial Services,5787,5028488.55453164,2022-Q4
Tripura,2022,4,Others,10225,6551901.175783692,2022-Q4
Uttar Pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816478,2018-Q1
Uttar Pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760592,2018-Q1
Uttar Pradesh,2018,1,Merchant payments,442436,428301434.2754866,2018-Q1
Uttar Pradesh,2018,1,Financial Services,397328,75150444.99108115,2018-Q1
Uttar Pradesh,2018,1,Others,570712,447722351.3138524,2018-Q1
Uttar Pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608,2018-Q2
Uttar Pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.94554,2018-Q2
Uttar Pradesh,2018,2,Merchant payments,909545,799920463.267408,2018-Q2
Uttar Pradesh,2018,2,Financial Services,563213,105536911.8402665,2018-Q2
Uttar Pradesh,2018,2,Others,521685,572768843.1641636,2018-Q2
Uttar Pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276,2018-Q3
Uttar Pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899508,2018-Q3
Uttar Pradesh,2018,3,Merchant payments,2397448,1012726185.1169592,2018-Q3
Uttar Pradesh,2018,3,Financial Services,603303,76605144.65776658,2018-Q3
Uttar Pradesh,2018,3,Others,544964,493702369.5936288,2018-Q3
Uttar Pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734,2018-Q4
Uttar Pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788,2018-Q4
Uttar Pradesh,2018,4,Merchant payments,6953857,2480267671.2597933,2018-Q4
Uttar Pradesh,2018,4,Financial Services,517619,76250539.85851902,2018-Q4
Uttar Pradesh,2018,4,Others,847573,663216794.1554663,2018-Q4
Uttar Pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.451485,2019-Q1
Uttar Pradesh,2019,1,Recharge & bill payments,15400713,4231102032.956448,2019-Q1
Uttar Pradesh,2019,1,Merchant payments,8558766,3105904146.2085333,2019-Q1
Uttar Pradesh,2019,1,Financial Services,389733,43341558.4853555,2019-Q1
Uttar Pradesh,2019,1,Others,912840,637066065.9078369,2019-Q1
Uttar Pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861,2019-Q2
Uttar Pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685,2019-Q2
Uttar Pradesh,2019,2,Merchant payments,12733089,4894223107.452321,2019-Q2
Uttar Pradesh,2019,2,Financial Services,264091,38169259.94529109,2019-Q2
Uttar Pradesh,2019,2,Others,1229734,775758168.4201038,2019-Q2
Uttar Pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964,2019-Q3
Uttar Pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595397,2019-Q3
Uttar Pradesh,2019,3,Merchant payments,19625935,7399443975.24218,2019-Q3
Uttar Pradesh,2019,3,Financial Services,258548,51363215.14597865,2019-Q3
Uttar Pradesh,2019,3,Others,1389018,683145478.0865316,2019-Q3
Uttar Pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326,2019-Q4
Uttar Pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977,2019-Q4
Uttar Pradesh,2019,4,Merchant payments,20582052,9412924984.9687,2019-Q4
Uttar Pradesh,2019,4,Financial Services,242936,45686806.83093812,2019-Q4
Uttar Pradesh,2019,4,Others,1239931,433285937.588854,2019-Q4
Uttar Pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.5617,2020-Q1
Uttar Pradesh,2020,1,Recharge & bill payments,29777603,11168417430.65222,2020-Q1
Uttar Pradesh,2020,1,Merchant payments,26741638,13072371616.87172,2020-Q1
Uttar Pradesh,2020,1,Financial Services,139990,64365117.40935904,2020-Q1
Uttar Pradesh,2020,1,Others,998744,376573949.20359,2020-Q1
Uttar Pradesh,2020,2,Recharge & bill payments,42229417,14668026056.36812,2020-Q2
Uttar Pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693,2020-Q2
Uttar Pradesh,2020,2,Merchant payments,18625913,13655151082.57472,2020-Q2
Uttar Pradesh,2020,2,Financial Services,150360,131930242.90371712,2020-Q2
Uttar Pradesh,2020,2,Others,412073,209384339.5723213,2020-Q2
Uttar Pradesh,2020,3,Peer-to-peer payments,54449911,207530912756.7304,2020-Q3
Uttar Pradesh,2020,3,Recharge & bill payments,37465163,16437365640.853413,2020-Q3
Uttar Pradesh,2020,3,Merchant payments,34697942,24224433240.83624,2020-Q3
Uttar Pradesh,2020,3,Financial Services,206210,194129227.54374272,2020-Q3
Uttar Pradesh,2020,3,Others,586033,303114557.0989778,2020-Q3
Uttar Pradesh,2020,4,Peer-to-peer payments,75433782,294401153346.7633,2020-Q4
Uttar Pradesh,2020,4,Merchant payments,61922138,44438824680.67094,2020-Q4
Uttar Pradesh,2020,4,Recharge & bill payments,39570153,17793973968.76192,2020-Q4
Uttar Pradesh,2020,4,Financial Services,246868,255803306.13741985,2020-Q4
Uttar Pradesh,2020,4,Others,994576,539071475.9342327,2020-Q4
Uttar Pradesh,2021,1,Peer-to-peer payments,85539321,321609613378.6789,2021-Q1
Uttar Pradesh,2021,1,Merchant payments,78873969,55362244381.43686,2021-Q1
Uttar Pradesh,2021,1,Recharge & bill payments,38981894,18563189222.328213,2021-Q1
Uttar Pradesh,2021,1,Financial Services,250656,266104783.74495733,2021-Q1
Uttar Pradesh,2021,1,Others,853707,486435811.3771205,2021-Q1
Uttar Pradesh,2021,2,Peer-to-peer payments,102927942,388761820128.4563,2021-Q2
Uttar Pradesh,2021,2,Merchant payments,84860582,70351401159.78787,2021-Q2
Uttar Pradesh,2021,2,Recharge & bill payments,53030710,22266927128.75408,2021-Q2
Uttar Pradesh,2021,2,Financial Services,270944,266853066.8296254,2021-Q2
Uttar Pradesh,2021,2,Others,858953,525487682.5584012,2021-Q2
Uttar Pradesh,2021,3,Peer-to-peer payments,127945827,440726915882.1709,2021-Q3
Uttar Pradesh,2021,3,Merchant payments,126699830,91089049637.02376,2021-Q3
Uttar Pradesh,2021,3,Recharge & bill payments,50414232,24348150109.63599,2021-Q3
Uttar Pradesh,2021,3,Financial Services,253418,292009129.0296748,2021-Q3
Uttar Pradesh,2021,3,Others,1230077,624716522.074541,2021-Q3
Uttar Pradesh,2021,4,Merchant payments,183966052,142889329646.0546,2021-Q4
Uttar Pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6771,2021-Q4
Uttar Pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689,2021-Q4
Uttar Pradesh,2021,4,Financial Services,353219,386356976.48969895,2021-Q4
Uttar Pradesh,2021,4,Others,1471954,829152405.3448995,2021-Q4
Uttar Pradesh,2022,1,Merchant payments,221556930,165543931419.27042,2022-Q1
Uttar Pradesh,2022,1,Peer-to-peer payments,195592648,684758883172.6667,2022-Q1
Uttar Pradesh,2022,1,Recharge & bill payments,54873261,31683813998.38605,2022-Q1
Uttar Pradesh,2022,1,Financial Services,358499,386218170.5981607,2022-Q1
Uttar Pradesh,2022,1,Others,1571908,750327356.10464,2022-Q1
Uttar Pradesh,2022,2,Merchant payments,298721048,216176289528.4325,2022-Q2
Uttar Pradesh,2022,2,Peer-to-peer payments,232444860,812579156783.274,2022-Q2
Uttar Pradesh,2022,2,Recharge & bill payments,62659780,37867966758.88997,2022-Q2
Uttar Pradesh,2022,2,Financial Services,268349,285646084.32585233,2022-Q2
Uttar Pradesh,2022,2,Others,1204739,606123265.0864555,2022-Q2
Uttar Pradesh,2022,3,Merchant payments,361972506,232005905549.1372,2022-Q3
Uttar Pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037,2022-Q3
Uttar Pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542,2022-Q3
Uttar Pradesh,2022,3,Financial Services,367887,344330142.1388885,2022-Q3
Uttar Pradesh,2022,3,Others,1058841,601411350.4106325,2022-Q3
Uttar Pradesh,2022,4,Merchant payments,439247166,296781967366.6535,2022-Q4
Uttar Pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935.882,2022-Q4
Uttar Pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94296,2022-Q4
Uttar Pradesh,2022,4,Financial Services,418329,430212917.2764113,2022-Q4
Uttar Pradesh,2022,4,Others,1064861,661985014.7568951,2022-Q4
Uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145,2018-Q1
Uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598,2018-Q1
Uttarakhand,2018,1,Merchant payments,35382,39372913.10424411,2018-Q1
Uttarakhand,2018,1,Financial Services,27761,5637758.556349495,2018-Q1
Uttarakhand,2018,1,Others,53569,42553823.19378027,2018-Q1
Uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874,2018-Q2
Uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.768211,2018-Q2
Uttarakhand,2018,2,Merchant payments,60494,66946005.758901335,2018-Q2
Uttarakhand,2018,2,Financial Services,29919,7913276.778501136,2018-Q2
Uttarakhand,2018,2,Others,46887,52152138.421940185,2018-Q2
Uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648,2018-Q3
Uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.7664653,2018-Q3
Uttarakhand,2018,3,Merchant payments,112342,84447374.86583523,2018-Q3
Uttarakhand,2018,3,Financial Services,22792,4334709.909645849,2018-Q3
Uttarakhand,2018,3,Others,39917,42516103.38590273,2018-Q3
Uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.34355,2018-Q4
Uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.3379558,2018-Q4
Uttarakhand,2018,4,Merchant payments,289733,228453045.85460952,2018-Q4
Uttarakhand,2018,4,Financial Services,29916,6035161.098892693,2018-Q4
Uttarakhand,2018,4,Others,50257,54285064.328889735,2018-Q4
Uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071,2019-Q1
Uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843,2019-Q1
Uttarakhand,2019,1,Merchant payments,372290,226281078.76994145,2019-Q1
Uttarakhand,2019,1,Financial Services,28784,3951610.30495379,2019-Q1
Uttarakhand,2019,1,Others,55528,46303966.00979781,2019-Q1
Uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209,2019-Q2
Uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597,2019-Q2
Uttarakhand,2019,2,Merchant payments,721858,323876953.4104364,2019-Q2
Uttarakhand,2019,2,Financial Services,21852,2550386.477414152,2019-Q2
Uttarakhand,2019,2,Others,69727,54187888.53677146,2019-Q2
Uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436332,2019-Q3
Uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493,2019-Q3
Uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007,2019-Q3
Uttarakhand,2019,3,Financial Services,12119,4570326.192004257,2019-Q3
Uttarakhand,2019,3,Others,62155,47272543.29483966,2019-Q3
Uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.60495,2019-Q4
Uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316,2019-Q4
Uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368,2019-Q4
Uttarakhand,2019,4,Financial Services,11585,3555524.3767221333,2019-Q4
Uttarakhand,2019,4,Others,50298,30336605.838333588,2019-Q4
Uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.86588,2020-Q1
