State,Year,Quarter,Brand,User_Count,Brand_Percentage,YearQuarter
Karnataka,2019,3,Vivo,2325265,0.170535548942708,2019-Q3
Karnataka,2019,3,Oppo,1434039,0.105172798829489,2019-Q3
Karnataka,2019,3,Apple,599161,0.043942625911481,2019-Q3
Karnataka,2019,3,Oneplus,553290,0.040578434662075,2019-Q3
Karnataka,2019,3,Motorola,461794,0.033868093868203,2019-Q3
Karnataka,2019,3,Realme,435781,0.031960293581076,2019-Q3
Karnataka,2019,3,Huawei,273180,0.020035093316318,2019-Q3
Karnataka,2019,3,Lenovo,260999,0.019141735560677,2019-Q3
Karnataka,2019,3,Others,968189,0.071007236850549,2019-Q3
Karnataka,2019,4,Xiaomi,3999086,0.25992706339562,2019-Q4
Karnataka,2019,4,Samsung,3116527,0.202563713584345,2019-Q4
Karnataka,2019,4,Vivo,2711261,0.176222794365781,2019-Q4
Karnataka,2019,4,Oppo,1667783,0.108400253850789,2019-Q4
Karnataka,2019,4,Apple,645777,0.04197332070839,2019-Q4
Karnataka,2019,4,Oneplus,588307,0.038237965096296,2019-Q4
Karnataka,2019,4,Realme,506808,0.032940805760468,2019-Q4
Karnataka,2019,4,Motorola,498395,0.032393989216801,2019-Q4
Karnataka,2019,4,Huawei,304839,0.019813503905256,2019-Q4
Karnataka,2019,4,Lenovo,279895,0.01819222827644,2019-Q4
Karnataka,2019,4,Others,1066738,0.069334361839809,2019-Q4
Karnataka,2020,1,Xiaomi,4413738,0.259372579623411,2020-Q1
Karnataka,2020,1,Samsung,3434923,0.201852678912474,2020-Q1
Karnataka,2020,1,Vivo,3081057,0.181057802265736,2020-Q1
Karnataka,2020,1,Oppo,1888027,0.110949592700937,2020-Q1
Karnataka,2020,1,Apple,688203,0.040442134855891,2020-Q1
Karnataka,2020,1,Oneplus,616490,0.036227932335819,2020-Q1
Karnataka,2020,1,Realme,577066,0.033911187531512,2020-Q1
Karnataka,2020,1,Motorola,528879,0.031079486489377,2020-Q1
Karnataka,2020,1,Huawei,332377,0.019532079135075,2020-Q1
Karnataka,2020,1,Lenovo,299776,0.017616286791193,2020-Q1
Karnataka,2020,1,Others,1156444,0.06795823935857,2020-Q1
Karnataka,2020,2,Xiaomi,4835717,0.259213193673069,2020-Q2
Karnataka,2020,2,Samsung,3760784,0.201592614157234,2020-Q2
Karnataka,2020,2,Vivo,3448934,0.184876244186257,2020-Q2
Karnataka,2020,2,Oppo,2113499,0.113291746728528,2020-Q2
Karnataka,2020,2,Apple,721866,0.038694818423825,2020-Q2
Karnataka,2020,2,Realme,645204,0.034585437776991,2020-Q2
Karnataka,2020,2,Oneplus,636867,0.034138542229619,2020-Q2
Karnataka,2020,2,Motorola,562359,0.030144624340256,2020-Q2
Karnataka,2020,2,Huawei,357407,0.019158401931111,2020-Q2
Karnataka,2020,2,Lenovo,316928,0.016988570473503,2020-Q2
Karnataka,2020,2,Others,1255801,0.067315806079601,2020-Q2
Karnataka,2020,3,Xiaomi,5287266,0.258072146254676,2020-Q3
Karnataka,2020,3,Samsung,4123920,0.201289075560523,2020-Q3
Karnataka,2020,3,Vivo,3885369,0.189645369992995,2020-Q3
Karnataka,2020,3,Oppo,2361292,0.115254971921972,2020-Q3
Karnataka,2020,3,Apple,764040,0.037292892512769,2020-Q3
Karnataka,2020,3,Realme,730583,0.035659851958872,2020-Q3
Karnataka,2020,3,Oneplus,665424,0.032479432631036,2020-Q3
Karnataka,2020,3,Motorola,596112,0.02909630482903,2020-Q3
Karnataka,2020,3,Huawei,384491,0.018767056090162,2020-Q3
Karnataka,2020,3,Lenovo,336521,0.016425634104614,2020-Q3
Karnataka,2020,3,Others,1352532,0.066017264143345,2020-Q3
Karnataka,2020,4,Xiaomi,5759174,0.257103893173725,2020-Q4
Karnataka,2020,4,Samsung,4507034,0.201205240207423,2020-Q4
Karnataka,2020,4,Vivo,4315773,0.192666872081664,2020-Q4
Karnataka,2020,4,Oppo,2613131,0.116656686092996,2020-Q4
Karnataka,2020,4,Realme,827842,0.036956931867785,2020-Q4
Karnataka,2020,4,Apple,817087,0.03647680184027,2020-Q4
Karnataka,2020,4,Oneplus,698767,0.031194701900189,2020-Q4
Karnataka,2020,4,Motorola,629773,0.028114637639997,2020-Q4
Karnataka,2020,4,Huawei,412496,0.01841485037934,2020-Q4
Karnataka,2020,4,Lenovo,356004,0.015892906584419,2020-Q4
Karnataka,2020,4,Others,1463101,0.065316478232185,2020-Q4
Karnataka,2021,1,Xiaomi,6173033,0.256186754622127,2021-Q1
Karnataka,2021,1,Samsung,4808995,0.199577877202995,2021-Q1
Karnataka,2021,1,Vivo,4760972,0.197584876919792,2021-Q1
Karnataka,2021,1,Oppo,2840533,0.117884827550258,2021-Q1
Karnataka,2021,1,Realme,932695,0.038707731694012,2021-Q1
Karnataka,2021,1,Apple,874661,0.036299265366724,2021-Q1
Karnataka,2021,1,Oneplus,736433,0.030562671585691,2021-Q1
Karnataka,2021,1,Motorola,644344,0.026740890291731,2021-Q1
Karnataka,2021,1,Huawei,430094,0.017849311034373,2021-Q1
Karnataka,2021,1,Lenovo,358120,0.014862321417247,2021-Q1
Karnataka,2021,1,Others,1535952,0.063743472315046,2021-Q1
Karnataka,2021,2,Xiaomi,6567268,0.255029402132878,2021-Q2
Karnataka,2021,2,Vivo,5226819,0.202975198305713,2021-Q2
Karnataka,2021,2,Samsung,5073030,0.197003047218745,2021-Q2
Karnataka,2021,2,Oppo,3067347,0.119115539603999,2021-Q2
Karnataka,2021,2,Realme,1108812,0.043058949541538,2021-Q2
Karnataka,2021,2,Apple,931735,0.036182446033309,2021-Q2
Karnataka,2021,2,Oneplus,794419,0.03084999768747,2021-Q2
Karnataka,2021,2,Motorola,635937,0.024695601413582,2021-Q2
Karnataka,2021,2,Huawei,423934,0.016462802273913,2021-Q2
Karnataka,2021,2,Lenovo,343779,0.013350110401439,2021-Q2
Karnataka,2021,2,Others,1577943,0.061276905387409,2021-Q2
Karnataka,2021,3,Xiaomi,6973776,0.252542919823811,2021-Q3
Karnataka,2021,3,Vivo,5824764,0.21093348966824,2021-Q3
Karnataka,2021,3,Samsung,5266120,0.190703188766396,2021-Q3
Karnataka,2021,3,Oppo,3352923,0.121420155216401,2021-Q3
Karnataka,2021,3,Realme,1315961,0.047655191866538,2021-Q3
Karnataka,2021,3,Apple,999896,0.036209458887143,2021-Q3
Karnataka,2021,3,Oneplus,906742,0.032836052119666,2021-Q3
Karnataka,2021,3,Motorola,618317,0.022391252681,2021-Q3
Karnataka,2021,3,Huawei,423894,0.015350568824664,2021-Q3
Karnataka,2021,3,Lenovo,322124,0.011665148910048,2021-Q3
Karnataka,2021,3,Others,1609704,0.058292573236087,2021-Q3
Karnataka,2021,4,Xiaomi,7306532,0.248018323098655,2021-Q4
Karnataka,2021,4,Vivo,6391484,0.216957257395421,2021-Q4
Karnataka,2021,4,Samsung,5458878,0.185300189961549,2021-Q4
Karnataka,2021,4,Oppo,3645496,0.123745410925847,2021-Q4
Karnataka,2021,4,Realme,1586292,0.053846268213813,2021-Q4
Karnataka,2021,4,Apple,1120969,0.03805100034128,2021-Q4
Karnataka,2021,4,Oneplus,1018047,0.034557339894715,2021-Q4
Karnataka,2021,4,Motorola,606099,0.020573872476268,2021-Q4
Karnataka,2021,4,Huawei,403084,0.013682581250297,2021-Q4
Karnataka,2021,4,Lenovo,295548,0.010032299777125,2021-Q4
Karnataka,2021,4,Others,1627217,0.055235456665025,2021-Q4
Karnataka,2022,1,Xiaomi,7620184,0.244233934690922,2022-Q1
Karnataka,2022,1,Vivo,6902224,0.221222653631214,2022-Q1
Karnataka,2022,1,Samsung,5641275,0.180808073653278,2022-Q1
Karnataka,2022,1,Oppo,3941299,0.126322272869447,2022-Q1
Karnataka,2022,1,Realme,1813184,0.058114221735147,2022-Q1
Karnataka,2022,1,Apple,1215812,0.038967897442429,2022-Q1
Karnataka,2022,1,Oneplus,1110711,0.035599313328193,2022-Q1
Karnataka,2022,1,Motorola,595920,0.019099786351748,2022-Q1
Karnataka,2022,1,Huawei,394470,0.012643127806038,2022-Q1
Karnataka,2022,1,Lenovo,290138,0.009299190851999,2022-Q1
Karnataka,2022,1,Others,1675132,0.053689527639578,2022-Q1
Kerala,2018,1,Xiaomi,202313,0.257991746834926,2018-Q1
Kerala,2018,1,Samsung,163022,0.207887434581679,2018-Q1
Kerala,2018,1,Apple,60282,0.076872264672576,2018-Q1
Kerala,2018,1,Oppo,59417,0.075769207226875,2018-Q1
Kerala,2018,1,Vivo,56537,0.072096599777603,2018-Q1
Kerala,2018,1,Realme,36851,0.046992797608724,2018-Q1
Kerala,2018,1,Huawei,36819,0.046951990859288,2018-Q1
Kerala,2018,1,Oneplus,34552,0.044061087703906,2018-Q1
Kerala,2018,1,Lenovo,25828,0.032936147638819,2018-Q1
Kerala,2018,1,Motorola,24841,0.031677514460891,2018-Q1
Kerala,2018,1,Others,83722,0.106763208634708,2018-Q1
Kerala,2018,2,Xiaomi,275516,0.258315542942113,2018-Q2
Kerala,2018,2,Samsung,221630,0.20779364458783,2018-Q2
Kerala,2018,2,Oppo,85046,0.079736580325843,2018-Q2
Kerala,2018,2,Vivo,82708,0.077544541607951,2018-Q2
Kerala,2018,2,Apple,78756,0.073839264870094,2018-Q2
Kerala,2018,2,Huawei,50881,0.047704500429875,2018-Q2
Kerala,2018,2,Realme,49568,0.046473470987364,2018-Q2
Kerala,2018,2,Oneplus,43088,0.040398017226911,2018-Q2
Kerala,2018,2,Lenovo,34031,0.031906445512649,2018-Q2
Kerala,2018,2,Motorola,33926,0.031808000660049,2018-Q2
Kerala,2018,2,Others,111437,0.104479990849316,2018-Q2
Kerala,2018,3,Xiaomi,347221,0.257659183228232,2018-Q3
Kerala,2018,3,Samsung,278349,0.206551953920976,2018-Q3
Kerala,2018,3,Vivo,114342,0.08484874569419,2018-Q3
Kerala,2018,3,Oppo,113855,0.084487361958091,2018-Q3
Kerala,2018,3,Apple,93612,0.069465819925526,2018-Q3
Kerala,2018,3,Huawei,69424,0.051516847012239,2018-Q3
Kerala,2018,3,Realme,63176,0.046880449510907,2018-Q3
Kerala,2018,3,Oneplus,52471,0.038936685866259,2018-Q3
Kerala,2018,3,Motorola,43126,0.032002125262875,2018-Q3
Kerala,2018,3,Lenovo,40146,0.029790783304813,2018-Q3
Kerala,2018,3,Others,131876,0.097860044315886,2018-Q3
Kerala,2018,4,Xiaomi,453011,0.257784269964707,2018-Q4
Kerala,2018,4,Samsung,360358,0.205060415654238,2018-Q4
Kerala,2018,4,Vivo,159235,0.090612100429857,2018-Q4
Kerala,2018,4,Oppo,155311,0.088379162432013,2018-Q4
Kerala,2018,4,Apple,119247,0.067857073758653,2018-Q4
Kerala,2018,4,Huawei,94927,0.054017865780168,2018-Q4
Kerala,2018,4,Realme,82116,0.046727812597093,2018-Q4
Kerala,2018,4,Oneplus,62694,0.035675793791248,2018-Q4
Kerala,2018,4,Motorola,55176,0.031397703101188,2018-Q4
Kerala,2018,4,Lenovo,51340,0.029214841184845,2018-Q4
Kerala,2018,4,Others,163911,0.093272961305984,2018-Q4
Kerala,2019,1,Xiaomi,548894,0.256897797647129,2019-Q1
Kerala,2019,1,Samsung,438229,0.205103471644987,2019-Q1
Kerala,2019,1,Vivo,202577,0.094811721669325,2019-Q1
Kerala,2019,1,Oppo,195876,0.09167546559432,2019-Q1
Kerala,2019,1,Apple,141765,0.066349998876732,2019-Q1
Kerala,2019,1,Huawei,121756,0.05698522528999,2019-Q1
Kerala,2019,1,Realme,98968,0.046319801705868,2019-Q1
Kerala,2019,1,Oneplus,72822,0.034082739873744,2019-Q1
Kerala,2019,1,Motorola,63627,0.029779221800372,2019-Q1
Kerala,2019,1,Lenovo,58335,0.027302417271358,2019-Q1
Kerala,2019,1,Others,193775,0.090692138626169,2019-Q1
Kerala,2019,2,Xiaomi,646056,0.253338702916318,2019-Q2
Kerala,2019,2,Samsung,526625,0.206506083719223,2019-Q2
Kerala,2019,2,Vivo,249735,0.097928880736045,2019-Q2
Kerala,2019,2,Oppo,241558,0.094722424060855,2019-Q2
Kerala,2019,2,Apple,164485,0.064499697470793,2019-Q2
Kerala,2019,2,Huawei,150573,0.059044368466849,2019-Q2
Kerala,2019,2,Realme,116766,0.045787589597073,2019-Q2
Kerala,2019,2,Oneplus,79737,0.031267364058902,2019-Q2
Kerala,2019,2,Motorola,74622,0.029261613062987,2019-Q2
Kerala,2019,2,Lenovo,70249,0.027546823404114,2019-Q2
Kerala,2019,2,Others,229761,0.090096452506835,2019-Q2
Kerala,2019,3,Xiaomi,747507,0.249921847913197,2019-Q3
Kerala,2019,3,Samsung,622999,0.208293783640921,2019-Q3
Kerala,2019,3,Vivo,304898,0.101939743152957,2019-Q3
Kerala,2019,3,Oppo,292609,0.097831033015119,2019-Q3
Kerala,2019,3,Apple,189074,0.063215091594245,2019-Q3
Kerala,2019,3,Huawei,183186,0.06124649485801,2019-Q3
Kerala,2019,3,Realme,138602,0.046340258973447,2019-Q3
Kerala,2019,3,Oneplus,87906,0.02939053408551,2019-Q3
Kerala,2019,3,Motorola,82456,0.02756837847877,2019-Q3
Kerala,2019,3,Lenovo,75786,0.025338327488504,2019-Q3
Kerala,2019,3,Others,265940,0.088914506799315,2019-Q3
Kerala,2019,4,Xiaomi,865305,0.246952143559617,2019-Q4
Kerala,2019,4,Samsung,732411,0.209025102613117,2019-Q4
Kerala,2019,4,Vivo,370217,0.105657406038577,2019-Q4
Kerala,2019,4,Oppo,354067,0.10104830622003,2019-Q4
Kerala,2019,4,Huawei,219873,0.062750254142624,2019-Q4
Kerala,2019,4,Apple,216607,0.06181816002452,2019-Q4
Kerala,2019,4,Realme,169629,0.048410959326335,2019-Q4
Kerala,2019,4,Oneplus,96332,0.027492495586394,2019-Q4
Kerala,2019,4,Motorola,92194,0.026311538617407,2019-Q4
Kerala,2019,4,Lenovo,84283,0.024053793189263,2019-Q4
Kerala,2019,4,Others,303020,0.086479840682112,2019-Q4
Kerala,2020,1,Xiaomi,990472,0.242862985604842,2020-Q1
Kerala,2020,1,Samsung,858444,0.210489819817787,2020-Q1
Kerala,2020,1,Vivo,448326,0.109929196266302,2020-Q1
Kerala,2020,1,Oppo,423226,0.103774695241859,2020-Q1
Kerala,2020,1,Huawei,259148,0.06354289368455,2020-Q1
Kerala,2020,1,Apple,248003,0.060810148110151,2020-Q1
Kerala,2020,1,Realme,202442,0.04963862535419,2020-Q1
Kerala,2020,1,Oneplus,103907,0.025477917846483,2020-Q1
Kerala,2020,1,Motorola,100697,0.024690828273238,2020-Q1
Kerala,2020,1,Lenovo,96507,0.023663443440871,2020-Q1
Kerala,2020,1,Others,347144,0.085119446359722,2020-Q1
Kerala,2020,2,Xiaomi,1124154,0.237722792293423,2020-Q2
Kerala,2020,2,Samsung,1009812,0.213543098482419,2020-Q2
Kerala,2020,2,Vivo,545130,0.115277645022758,2020-Q2
Kerala,2020,2,Oppo,505563,0.10691048383072,2020-Q2
Kerala,2020,2,Huawei,303050,0.064085429758308,2020-Q2
Kerala,2020,2,Apple,274565,0.058061758856921,2020-Q2
Kerala,2020,2,Realme,235063,0.049708343096113,2020-Q2
Kerala,2020,2,Motorola,111798,0.023641718779473,2020-Q2
Kerala,2020,2,Lenovo,109268,0.023106704302362,2020-Q2
Kerala,2020,2,Oneplus,109047,0.023059969836179,2020-Q2
Kerala,2020,2,Others,401394,0.084882055741318,2020-Q2
Kerala,2020,3,Xiaomi,1299988,0.23287677122333,2020-Q3
Kerala,2020,3,Samsung,1205428,0.215937516794152,2020-Q3
Kerala,2020,3,Vivo,688186,0.123280010031707,2020-Q3
Kerala,2020,3,Oppo,608874,0.10907224620676,2020-Q3
Kerala,2020,3,Huawei,356331,0.063832291349443,2020-Q3
Kerala,2020,3,Apple,315220,0.056467764183221,2020-Q3
Kerala,2020,3,Realme,282157,0.050544936674847,2020-Q3
Kerala,2020,3,Lenovo,126302,0.022625441126417,2020-Q3
Kerala,2020,3,Motorola,124372,0.022279705497733,2020-Q3
Kerala,2020,3,Oneplus,117670,0.021079125091808,2020-Q3
Kerala,2020,3,Others,457772,0.082004191820575,2020-Q3
Kerala,2020,4,Xiaomi,1466789,0.229646185970654,2020-Q4
Kerala,2020,4,Samsung,1399186,0.219061997576704,2020-Q4
Kerala,2020,4,Vivo,811546,0.127058795532105,2020-Q4
Kerala,2020,4,Oppo,707082,0.110703505731569,2020-Q4
Kerala,2020,4,Huawei,402396,0.063000681522596,2020-Q4
Kerala,2020,4,Apple,364712,0.057100728037726,2020-Q4
Kerala,2020,4,Realme,332456,0.052050603326763,2020-Q4
Kerala,2020,4,Lenovo,139386,0.021822813831918,2020-Q4
Kerala,2020,4,Motorola,134213,0.021012908848975,2020-Q4
Kerala,2020,4,Oneplus,127085,0.01989692146865,2020-Q4
Kerala,2020,4,Others,502318,0.078644858152336,2020-Q4
Kerala,2021,1,Xiaomi,1589645,0.229156416594456,2021-Q1
Kerala,2021,1,Samsung,1517006,0.218685089383032,2021-Q1
Kerala,2021,1,Vivo,906705,0.130706710434264,2021-Q1
Kerala,2021,1,Oppo,775012,0.111722411442619,2021-Q1
Kerala,2021,1,Huawei,426164,0.061433977473939,2021-Q1
Kerala,2021,1,Apple,398950,0.057510923759932,2021-Q1
Kerala,2021,1,Realme,378100,0.054505277036296,2021-Q1
Kerala,2021,1,Lenovo,140787,0.020295251092592,2021-Q1
Kerala,2021,1,Motorola,138567,0.019975225398277,2021-Q1
Kerala,2021,1,Oneplus,135957,0.019598978973879,2021-Q1
Kerala,2021,1,Others,530050,0.076409738410709,2021-Q1
Kerala,2021,2,Xiaomi,1714598,0.231199947465528,2021-Q2
Kerala,2021,2,Samsung,1605779,0.216526568000924,2021-Q2
Kerala,2021,2,Vivo,999633,0.134792585250192,2021-Q2
Kerala,2021,2,Oppo,831538,0.112126307108483,2021-Q2
Kerala,2021,2,Realme,444654,0.059958066812359,2021-Q2
Kerala,2021,2,Huawei,427830,0.057689483788139,2021-Q2
Kerala,2021,2,Apple,427612,0.05766008821638,2021-Q2
Kerala,2021,2,Oneplus,146086,0.019698538972662,2021-Q2
Kerala,2021,2,Lenovo,138448,0.018668615224505,2021-Q2
Kerala,2021,2,Motorola,138108,0.018622768919927,2021-Q2
Kerala,2021,2,Others,541797,0.073057030240896,2021-Q2
Kerala,2021,3,Xiaomi,1859763,0.233949373696839,2021-Q3
Kerala,2021,3,Samsung,1678905,0.211198294216248,2021-Q3
Kerala,2021,3,Vivo,1115818,0.140364617566679,2021-Q3
Kerala,2021,3,Oppo,896805,0.112813819867474,2021-Q3
Kerala,2021,3,Realme,528624,0.066498394537969,2021-Q3
Kerala,2021,3,Apple,461244,0.058022309789701,2021-Q3
Kerala,2021,3,Huawei,422903,0.053199193652371,2021-Q3
Kerala,2021,3,Oneplus,167667,0.021091714180585,2021-Q3
Kerala,2021,3,Motorola,135436,0.017037207093594,2021-Q3
Kerala,2021,3,Lenovo,132669,0.016689131603858,2021-Q3
Kerala,2021,3,Others,549591,0.069135943794676,2021-Q3
Kerala,2021,4,Xiaomi,1989367,0.234766533589967,2021-Q4
Kerala,2021,4,Samsung,1752657,0.206832227770034,2021-Q4
Kerala,2021,4,Vivo,1227761,0.144888898854234,2021-Q4
Kerala,2021,4,Oppo,961805,0.113503252964133,2021-Q4
Kerala,2021,4,Realme,622033,0.07340653141857,2021-Q4
Kerala,2021,4,Apple,507548,0.059896079803535,2021-Q4
Kerala,2021,4,Huawei,412197,0.048643644358322,2021-Q4
Kerala,2021,4,Oneplus,185990,0.021948804610912,2021-Q4
Kerala,2021,4,Motorola,137360,0.01620994570329,2021-Q4
Kerala,2021,4,Lenovo,125313,0.014788271155477,2021-Q4
Kerala,2021,4,Others,551779,0.065115809771519,2021-Q4
Kerala,2022,1,Xiaomi,2098370,0.233872054419943,2022-Q1
Kerala,2022,1,Samsung,1826034,0.203519075768651,2022-Q1
Kerala,2022,1,Vivo,1330622,0.148303350122415,2022-Q1
Kerala,2022,1,Oppo,1032233,0.115046656380934,2022-Q1
Kerala,2022,1,Realme,705424,0.078622435565288,2022-Q1
Kerala,2022,1,Apple,550489,0.061354286119978,2022-Q1
Kerala,2022,1,Huawei,408553,0.045534929230512,2022-Q1
Kerala,2022,1,Oneplus,199414,0.022225518788439,2022-Q1
Kerala,2022,1,Motorola,137230,0.015294853637846,2022-Q1
Kerala,2022,1,Lenovo,124999,0.013931657872748,2022-Q1
Kerala,2022,1,Others,558931,0.06229518209324,2022-Q1
Ladakh,2018,1,Xiaomi,2316,0.263661202185792,2018-Q1
Ladakh,2018,1,Samsung,1720,0.195810564663023,2018-Q1
Ladakh,2018,1,Vivo,1570,0.178734061930783,2018-Q1
Ladakh,2018,1,Oppo,1138,0.12955373406193,2018-Q1
Ladakh,2018,1,Realme,429,0.048838797814207,2018-Q1
Ladakh,2018,1,Apple,259,0.029485428051001,2018-Q1
Ladakh,2018,1,Oneplus,233,0.026525500910746,2018-Q1
Ladakh,2018,1,Motorola,161,0.018328779599271,2018-Q1
Ladakh,2018,1,Lenovo,159,0.018101092896174,2018-Q1
Ladakh,2018,1,Micromax,117,0.013319672131147,2018-Q1
Ladakh,2018,1,Others,682,0.077641165755919,2018-Q1
Ladakh,2018,2,Xiaomi,3442,0.266449914847499,2018-Q2
Ladakh,2018,2,Samsung,2443,0.189115962223254,2018-Q2
Ladakh,2018,2,Vivo,2394,0.18532280538783,2018-Q2
Ladakh,2018,2,Oppo,1754,0.135779532435361,2018-Q2
Ladakh,2018,2,Realme,606,0.046911286576869,2018-Q2
Ladakh,2018,2,Apple,358,0.027713268307787,2018-Q2
Ladakh,2018,2,Oneplus,320,0.024771636476234,2018-Q2
Ladakh,2018,2,Motorola,265,0.020514011456881,2018-Q2
Ladakh,2018,2,Lenovo,206,0.015946740981576,2018-Q2
Ladakh,2018,2,Micromax,188,0.014553336429787,2018-Q2
Ladakh,2018,2,Others,942,0.072921504876915,2018-Q2
Ladakh,2018,3,Xiaomi,4906,0.276409938588089,2018-Q3
Ladakh,2018,3,Vivo,3378,0.190320581441207,2018-Q3
Ladakh,2018,3,Samsung,3360,0.189306439799425,2018-Q3
Ladakh,2018,3,Oppo,2448,0.137923263282438,2018-Q3
Ladakh,2018,3,Realme,819,0.046143444701109,2018-Q3
Ladakh,2018,3,Apple,457,0.025747929460814,2018-Q3
Ladakh,2018,3,Oneplus,440,0.024790129021353,2018-Q3
Ladakh,2018,3,Motorola,364,0.020508197644937,2018-Q3
Ladakh,2018,3,Lenovo,240,0.013521888557101,2018-Q3
Ladakh,2018,3,Huawei,200,0.011268240464251,2018-Q3
Ladakh,2018,3,Others,1137,0.064059947039269,2018-Q3
Ladakh,2018,4,Xiaomi,6734,0.281957877988527,2018-Q4
Ladakh,2018,4,Vivo,4711,0.197253276389063,2018-Q4
Ladakh,2018,4,Samsung,4481,0.187622995436084,2018-Q4
Ladakh,2018,4,Oppo,3307,0.138466691789138,2018-Q4
Ladakh,2018,4,Realme,1087,0.045513545199514,2018-Q4
Ladakh,2018,4,Apple,591,0.024745634970481,2018-Q4
Ladakh,2018,4,Oneplus,555,0.023238286647406,2018-Q4
Ladakh,2018,4,Motorola,486,0.020349202361512,2018-Q4
Ladakh,2018,4,Lenovo,349,0.014612904576476,2018-Q4
Ladakh,2018,4,Huawei,278,0.011640078717079,2018-Q4
Ladakh,2018,4,Others,1304,0.054599505924716,2018-Q4
Ladakh,2019,1,Xiaomi,8452,0.285068636378967,2019-Q1
Ladakh,2019,1,Vivo,5967,0.201254679753111,2019-Q1
Ladakh,2019,1,Samsung,5464,0.184289520725825,2019-Q1
Ladakh,2019,1,Oppo,4167,0.140544369118688,2019-Q1
Ladakh,2019,1,Realme,1345,0.045364093224054,2019-Q1
Ladakh,2019,1,Apple,703,0.023710749097777,2019-Q1
Ladakh,2019,1,Oneplus,669,0.022563998785793,2019-Q1
Ladakh,2019,1,Motorola,564,0.019022563998785,2019-Q1
Ladakh,2019,1,Lenovo,380,0.012816621133933,2019-Q1
Ladakh,2019,1,Huawei,375,0.012647981382171,2019-Q1
Ladakh,2019,1,Others,1563,0.05271678640089,2019-Q1
Ladakh,2019,2,Xiaomi,10276,0.289334384502759,2019-Q2
Ladakh,2019,2,Vivo,7098,0.199853587115666,2019-Q2
Ladakh,2019,2,Samsung,6545,0.184283139993242,2019-Q2
Ladakh,2019,2,Oppo,5008,0.141006870143034,2019-Q2
Ladakh,2019,2,Realme,1573,0.04428989751098,2019-Q2
Ladakh,2019,2,Apple,862,0.024270751210721,2019-Q2
Ladakh,2019,2,Oneplus,777,0.021877463678342,2019-Q2
Ladakh,2019,2,Motorola,658,0.01852686113301,2019-Q2
Ladakh,2019,2,Lenovo,465,0.013092690618312,2019-Q2
Ladakh,2019,2,Huawei,458,0.01289559635094,2019-Q2
Ladakh,2019,2,Others,1796,0.050568757742989,2019-Q2
Ladakh,2019,3,Xiaomi,11485,0.293186633650728,2019-Q3
Ladakh,2019,3,Vivo,7940,0.202690628749393,2019-Q3
Ladakh,2019,3,Samsung,7048,0.179919842748832,2019-Q3
Ladakh,2019,3,Oppo,5503,0.140479411839787,2019-Q3
Ladakh,2019,3,Realme,1760,0.044928905113215,2019-Q3
Ladakh,2019,3,Apple,953,0.024327981007326,2019-Q3
Ladakh,2019,3,Oneplus,884,0.022566563704592,2019-Q3
Ladakh,2019,3,Motorola,683,0.017435478518367,2019-Q3
Ladakh,2019,3,Huawei,560,0.014295560717841,2019-Q3
Ladakh,2019,3,Lenovo,442,0.011283281852296,2019-Q3
Ladakh,2019,3,Others,1915,0.048885712097618,2019-Q3
Ladakh,2019,4,Xiaomi,12590,0.292057158764034,2019-Q4
Ladakh,2019,4,Vivo,8910,0.206690173517676,2019-Q4
Ladakh,2019,4,Samsung,7684,0.178249976802449,2019-Q4
Ladakh,2019,4,Oppo,6141,0.142456156629859,2019-Q4
Ladakh,2019,4,Realme,2003,0.046464693328384,2019-Q4
Ladakh,2019,4,Apple,1058,0.024543008258327,2019-Q4
Ladakh,2019,4,Oneplus,954,0.022130463023104,2019-Q4
Ladakh,2019,4,Motorola,752,0.01744455785469,2019-Q4
Ladakh,2019,4,Huawei,607,0.014080913055581,2019-Q4
Ladakh,2019,4,Lenovo,433,0.01004453929665,2019-Q4
Ladakh,2019,4,Others,1976,0.04583835946924,2019-Q4
Ladakh,2020,1,Xiaomi,13890,0.290646578782172,2020-Q1
Ladakh,2020,1,Vivo,10052,0.210336890562879,2020-Q1
Ladakh,2020,1,Samsung,8475,0.177338355304457,2020-Q1
Ladakh,2020,1,Oppo,6916,0.144716467880309,2020-Q1
Ladakh,2020,1,Realme,2292,0.04795982423101,2020-Q1
Ladakh,2020,1,Apple,1130,0.023645114040594,2020-Q1
Ladakh,2020,1,Oneplus,1058,0.022138522703494,2020-Q1
Ladakh,2020,1,Motorola,787,0.016467880309688,2020-Q1
Ladakh,2020,1,Huawei,703,0.014710190416405,2020-Q1
Ladakh,2020,1,Lenovo,453,0.009478970495919,2020-Q1
Ladakh,2020,1,Others,2034,0.042561205273069,2020-Q1
Ladakh,2020,2,Xiaomi,15512,0.29249160915639,2020-Q2
Ladakh,2020,2,Vivo,11201,0.211204133197571,2020-Q2
Ladakh,2020,2,Samsung,9371,0.176697967341705,2020-Q2
Ladakh,2020,2,Oppo,7736,0.145868688011464,2020-Q2
Ladakh,2020,2,Realme,2628,0.049553116868424,2020-Q2
Ladakh,2020,2,Apple,1234,0.023268092167288,2020-Q2
Ladakh,2020,2,Oneplus,1131,0.021325941848625,2020-Q2
Ladakh,2020,2,Motorola,828,0.015612625862654,2020-Q2
Ladakh,2020,2,Huawei,786,0.014820681072519,2020-Q2
Ladakh,2020,2,Lenovo,461,0.008692536863144,2020-Q2
